,watershed_id,name,official_id,centroid_lat_deg_n,centroid_lon_deg_e,drainage_area_km2,drainage_area_gsim_km2,flag_gsim_boundaries,flag_artificial_boundaries,elevation_m,slope_deg,gravelius,perimeter,flag_shape_extraction,aspect_deg,flag_terrain_extraction,land_use_forest_frac_2010,land_use_grass_frac_2010,land_use_wetland_frac_2010,land_use_water_frac_2010,land_use_urban_frac_2010,land_use_shrubs_frac_2010,land_use_crops_frac_2010,land_use_snow_ice_frac_2010,flag_land_use_extraction,logk_ice_x100,porosity_x100,flag_subsoil_extraction,year_from,year_to,record_length,agency,status,updated_official_basin,prcp,tmin,tmax,vp,swe,srad,high_prcp_freq,low_prcp_freq,high_prcp_duration,low_prcp_duration
753,969,CLEARWATER RIVER ABOVE LIMESTONE CREEK,05DB003,51.99167,-115.4333,1340.0,1329.522,True,False,2020.1,17.7448,1.8389,237.491,True,81.0297,True,55.06999999999999,39.75,0.38,0.88,0.2,2.5,0.0,1.22,True,-1540.0,20.0,True,1959,1992,34,WSC,D,False,787,-6.931,4.745,425.473,230.425,287.598,5,66,1.004,4.167
754,1348,SUNWAPTA RIVER AT ATHABASCA GLACIER,07AA007,52.21627,-117.2321,29.307,,False,False,2617.6,22.0821,1.3391,25.513,True,38.0566,True,0.59,14.719999999999999,0.0,0.43,0.31,0.0,0.0,83.94,True,-1520.0,20.0,True,2012,2022,9,WSC,A,False,947,-9.635,1.283,355.936,572.76,286.464,5,63,1.025,3.503
755,1359,WHISKEYJACK CREEK NEAR HINTON,07AD004,53.38056,-117.5375,3.13,,False,True,1222.2,5.8395,,,False,322.1273,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1980,1980,1,WSC,D,False,611,-5.193,8.231,470.313,93.265,259.223,5,70,1.0,4.6
756,1365,WAMPUS CREEK NEAR HINTON,07AF003,53.15746,-117.2609,25.911,,False,False,1452.2,8.2689,1.4855,26.607,True,37.0437,True,90.67,0.12,0.12,0.0,0.91,8.19,0.0,0.0,True,-1590.0,20.0,True,2012,2021,9,WSC,A,False,621,-5.638,7.873,455.341,104.018,263.95,5,70,1.0,4.671
757,1377,MCLEOD RIVER NEAR EDSON,07AG002,53.6,-116.3333,5450.0,5426.629,True,False,1236.7,4.9918,1.6986,441.043,True,66.911,True,81.28,5.62,0.43,1.0,1.87,8.88,0.9199999999999999,0.0,True,-1530.0,20.0,True,1954,1957,4,WSC,D,False,590,-4.852,8.53,482.854,89.15,260.426,5,71,1.023,4.73
758,1349,FIDDLE RIVER AT HIGHWAY NO. 16,07AA008,53.20972,-117.8472,238.0,232.4796,True,False,1765.9,23.1236,1.7736,94.894,True,304.6003,True,54.04,43.269999999999996,0.16,0.13,0.16999999999999998,2.23,0.0,0.01,True,-1520.0,20.0,True,1962,1965,4,WSC,D,False,711,-7.544,6.242,406.398,167.758,271.624,5,69,1.04,4.467
759,950,LONEPINE CREEK NEAR LINDEN,05CE013,51.575,-113.5222,895.0,878.7724,True,False,963.3,0.7334,1.485,155.941,True,103.4508,True,0.44999999999999996,4.77,0.08,1.52,4.26,0.27,88.64999999999999,0.0,True,-1520.0,20.0,True,1967,1969,3,WSC,D,False,448,-2.984,10.156,530.885,43.148,267.862,6,77,1.0,5.905
760,957,NATURAL FLOW A NEAR POLLOCKVILLE,05CH009,51.14861,-111.7972,3.5,,False,True,748.2,0.4933,,,False,127.5634,True,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1973,1980,8,WSC,D,False,316,-2.791,10.931,506.329,32.069,274.503,6,83,1.0,7.333
761,960,BLOOD INDIAN CREEK NEAR THE MOUTH,05CK001,50.9583,-111.06,699.0,715.4496,True,False,761.2,0.7857,1.8069,170.735,True,184.3262,True,0.12,69.35,0.05,3.6799999999999997,1.27,0.08,25.45,0.0,True,-1639.9999999999998,10.0,True,2012,2021,10,WSC,A,False,324,-2.778,10.606,513.726,33.056,273.478,6,82,1.0,7.313
762,1362,CACHE PERCOTTE CREEK (NORTH FORK) NEAR HINTON,07AD007,53.39056,-117.4864,2.72,,False,True,1293.2,3.8768,,,False,296.4704,True,84.21,0.0,0.0,0.0,0.0,15.790000000000001,0.0,0.0,True,,,False,1972,1977,6,WSC,D,False,604,-5.054,8.348,474.653,89.743,257.121,5,70,1.0,4.6
763,1358,CACHE PERCOTTE CREEK NEAR HINTON,07AD003,53.40222,-117.5075,7.15,,False,True,1197.0,5.3004,,,False,342.7008,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1974,1974,1,WSC,D,False,600,-4.985,8.411,476.624,88.254,256.557,5,70,1.0,4.6
764,1356,ATHABASCA RIVER AT ENTRANCE,07AD001,53.37694,-117.695,9530.0,9504.356,True,False,1944.0,20.2813,2.0763,713.228,True,297.4072,True,49.04,37.41,0.16999999999999998,1.9,0.24,3.17,0.0,8.06,True,-1520.0,20.0,True,1915,1974,33,WSC,D,False,729,-7.751,5.3,400.657,230.598,280.441,5,66,1.023,3.974
765,1360,FISH CREEK NEAR HINTON,07AD005,53.48611,-117.6514,25.6,,False,True,1386.9,5.0208,,,False,155.0323,True,5.26,0.0,0.0,0.0,0.0,94.74000000000001,0.0,0.0,True,,,False,1972,1974,3,WSC,D,False,634,-5.833,7.64,452.432,105.26,265.828,5,70,1.015,4.6
766,1361,OLDMAN CREEK NEAR HINTON,07AD006,53.53333,-117.6833,18.1,,False,True,1458.5,2.1151,,,False,73.4884,True,25.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,True,,,False,1972,1974,3,WSC,D,False,640,-5.965,7.521,449.047,107.617,264.811,5,70,1.018,4.6
767,1379,MCLEOD RIVER NEAR WHITECOURT,07AG004,54.01245,-115.8397,9108.9984,,False,False,1126.9,3.9571,1.7378,583.592,True,84.7632,True,77.4,4.09,0.38,1.17,2.13,8.9,5.93,0.0,True,-1520.0,20.0,True,2012,2022,10,WSC,A,False,578,-4.545,8.717,496.334,85.722,257.289,5,71,1.023,4.787
768,1380,MCLEOD RIVER NEAR ROSEVEAR,07AG007,53.69705,-116.162,7143.2522,,False,False,1184.8,4.392,1.7272,513.636,True,75.2411,True,79.97999999999999,4.88,0.42,1.05,2.09,9.13,2.45,0.0,True,-1520.0,20.0,True,2012,2021,8,WSC,A,False,587,-4.69,8.641,489.779,87.371,259.085,5,71,1.025,4.74
769,1369,NORTH ANDERSON CREEK NEAR HINTON,07AF009,53.31667,-117.4,10.6,,False,True,1348.3,5.0483,,,False,87.0911,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1972,1974,3,WSC,D,False,628,-5.535,7.917,460.958,101.886,259.87,5,70,1.012,4.612
770,1376,MCLEOD RIVER NEAR WOLF CREEK,07AG001,53.65417,-116.2806,6310.0,7191.922,True,False,1206.1,4.5932,1.7428,487.68,True,64.9865,True,81.21000000000001,5.33,0.44999999999999996,1.1199999999999999,1.87,8.89,1.13,0.0,True,-1530.0,20.0,True,1969,1969,1,WSC,D,False,594,-4.809,8.549,485.694,89.009,260.324,5,71,1.019,4.704
771,1450,FINLAY RIVER AT WARE,07EA001,57.42083,-125.6264,11100.0,11302.58,True,False,1479.9,15.9243,2.2287,828.805,True,84.7993,True,59.589999999999996,27.639999999999997,0.0,1.96,0.0,10.42,0.0,0.38999999999999996,True,-1430.0,10.0,True,1960,1983,23,WSC,D,False,887,-7.959,3.695,410.884,338.521,244.623,4,60,1.039,3.505
772,1456,OMINECA RIVER NEAR GERMANSEN LANDING,07EC001,55.78889,-124.6806,5080.0,5025.642,True,False,1304.9,13.5377,2.3544,591.912,True,93.918,True,83.52000000000001,10.27,0.0,1.24,0.04,4.74,0.0,0.19,True,-1420.0,10.0,True,1960,1970,11,WSC,D,False,848,-6.034,4.585,460.583,269.241,246.848,4,60,1.028,3.317
773,1457,OMINECA RIVER ABOVE OSILINKA RIVER,07EC002,55.91686,-124.5676,5560.0,5355.191,True,False,1296.2,13.5236,2.3783,624.907,True,80.3706,True,83.66,10.07,0.0,1.22,0.04,4.84,0.0,0.16999999999999998,True,-1420.0,10.0,True,2011,2022,12,WSC,A,False,843,-6.002,4.633,461.626,267.25,246.668,4,61,1.027,3.325
774,1460,NATION RIVER NEAR FORT ST. JAMES,07ED001,55.2,-124.2333,4350.0,4373.463,True,False,1182.4,7.4303,1.9623,448.201,True,179.625,True,88.31,3.01,0.0,5.06,0.08,3.54,0.0,0.0,True,-1430.0,10.0,True,2021,2021,1,WSC,A,False,771,-5.048,5.433,484.85,229.689,249.864,4,62,1.011,3.349
775,1463,PARSNIP RIVER AT PACIFIC GREAT EASTERN RAILWAY BRIDGE,07EE003,54.85833,-122.6153,4010.0,3873.977,True,False,1164.1,14.0844,1.818,397.31,True,279.6399,True,82.26,9.569999999999999,0.24,1.28,0.02,5.87,0.0,0.76,True,-1350.0,10.0,True,1960,1966,7,WSC,D,False,850,-3.806,6.532,538.635,192.635,240.413,4,63,1.025,3.461
776,1496,SPIRIT RIVER NEAR SPIRIT RIVER,07FD020,55.74146,-118.8373,133.9579,,False,False,780.2,2.7443,1.4381,58.622,True,68.051,True,46.27,0.33,0.24,0.32,2.19,8.55,42.11,0.0,True,-1590.0,20.0,True,2005,2011,7,WSC,A,False,483,-4.252,7.539,513.649,104.232,236.715,6,73,1.001,5.087
777,1512,GRANDE PRAIRIE CREEK NEAR SEXSMITH,07GE003,55.3745,-118.9163,139.744,,False,False,839.8,1.6018,1.16,48.286,True,209.8114,True,49.14,0.7000000000000001,0.22999999999999998,0.61,3.11,8.9,37.31,0.0,True,-1520.0,20.0,True,2012,2021,8,WSC,A,False,511,-4.228,7.598,516.794,107.849,242.076,6,72,1.001,5.017
778,1513,BEAR RIVER NEAR VALHALLA CENTRE,07GE007,55.40016,-119.3841,182.9128,,False,False,790.1,1.2579,1.1661,55.536,True,157.3686,True,25.89,1.53,0.27,0.69,4.45,7.359999999999999,59.79,0.0,True,-1520.0,20.0,True,2012,2021,10,WSC,A,False,493,-3.986,7.86,520.525,100.48,238.946,5,72,1.027,4.943
779,1515,SPRING CREEK NEAR VALLEYVIEW,07GF002,54.91806,-117.8486,112.0,111.6158,True,False,724.1,1.8864,1.328,50.03,True,247.6246,True,92.04,0.02,0.13,1.82,0.9900000000000001,4.9399999999999995,0.06,0.0,True,-1520.0,20.0,True,1967,1981,10,WSC,D,False,498,-3.512,8.857,533.68,95.394,242.785,5,72,1.014,5.16
780,1516,WOLVERINE CREEK NEAR VALLEYVIEW,07GF003,54.92139,-117.8089,11.1,,False,True,675.7,2.2288,,,False,236.611,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1967,1981,9,WSC,D,False,488,-3.473,8.934,533.121,92.638,243.087,5,72,1.017,5.233
781,1520,HORSE CREEK NEAR VALLEYVIEW,07GF007,54.92194,-117.8131,4.27,,False,True,665.5,2.4269,,,False,203.7991,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1975,1981,5,WSC,D,False,478,-3.391,9.066,534.179,90.073,243.225,5,73,1.0,5.32
782,1521,DEEP VALLEY CREEK NEAR VALLEYVIEW,07GF008,54.43046,-117.7213,634.8014,,False,False,1145.4,3.4589,1.4791,131.148,True,45.1066,True,90.03,2.2399999999999998,2.15,0.09,0.35000000000000003,5.140000000000001,0.0,0.0,True,-1520.0,20.0,True,2012,2022,11,WSC,A,False,600,-4.809,7.992,488.171,106.639,251.96,5,70,1.019,4.902
783,1522,WASKAHIGAN RIVER NEAR THE MOUTH,07GG001,54.75201,-117.2057,1037.0886,,False,False,849.8,2.5401,1.6954,192.151,True,74.615,True,85.0,1.31,0.47000000000000003,1.35,0.97,10.12,0.79,0.0,True,-1520.0,20.0,True,2012,2021,7,WSC,A,False,545,-3.582,8.913,531.97,93.063,245.248,5,71,1.002,4.951
784,1523,LITTLE SMOKY RIVER AT LITTLE SMOKY,07GG002,54.73986,-117.1796,3009.1402,,False,False,1056.0,2.2865,2.2906,442.183,True,65.635,True,87.52,1.94,0.8200000000000001,1.21,1.4200000000000002,6.36,0.73,0.0,True,-1520.0,20.0,True,2012,2021,10,WSC,A,False,583,-4.345,8.402,504.738,95.019,250.316,5,71,1.024,4.888
785,1524,IOSEGUN RIVER NEAR LITTLE SMOKY,07GG003,54.74518,-117.1522,1954.0987,,False,False,837.4,1.7381,1.552,241.449,True,315.7357,True,80.53,2.29,0.53,2.29,1.51,11.5,1.35,0.0,True,-1520.0,20.0,True,2012,2022,11,WSC,A,False,536,-3.488,8.762,536.675,85.888,244.108,5,72,1.001,5.033
786,1525,LITTLE SMOKY RIVER NEAR GUY,07GH002,55.45623,-117.1619,11090.7953,,False,False,856.5,1.8313,2.1254,787.817,True,16.7874,True,72.64,1.7500000000000002,0.52,2.37,1.55,8.93,12.24,0.0,True,-1520.0,20.0,True,2012,2021,10,WSC,A,False,537,-3.757,8.563,527.701,92.886,244.492,5,72,1.011,4.997
787,1526,PEAVINE CREEK NEAR FALHER,07GH004,55.6293,-117.2596,540.4842,,False,False,618.5,0.5176,1.4453,118.34,True,287.5875,True,22.14,0.3,0.22999999999999998,7.51,3.11,2.91,63.81,0.0,True,-1620.0,10.0,True,2012,2021,10,WSC,A,False,433,-3.858,8.139,519.779,82.859,235.893,6,75,1.0,5.29
788,1527,SMOKY RIVER AT WATINO,07GJ001,55.7146,-117.6231,50315.5786,,False,False,1033.7,5.5356,1.9292,1523.161,True,53.9695,True,67.46,5.510000000000001,0.41000000000000003,1.6500000000000001,1.5,8.41,14.44,0.63,True,-1510.0,20.0,True,2012,2021,10,WSC,A,False,579,-4.505,7.849,500.638,121.918,248.121,5,71,1.029,4.789
789,1533,NOTIKEWIN RIVER AT MANNING,07HC001,56.92004,-117.6184,4678.8228,,False,False,813.0,2.1585,1.5556,375.207,True,106.2237,True,86.8,0.51,1.16,1.0999999999999999,0.11,9.78,0.54,0.0,True,-1550.0,20.0,True,2012,2021,8,WSC,A,False,495,-6.136,5.83,467.487,128.332,231.917,6,75,1.002,5.311
790,1560,SOUSA CREEK NEAR HIGH LEVEL,07OA001,58.59144,-118.491,819.5542,,False,False,488.1,1.2048,1.335,135.046,True,50.0373,True,81.84,1.97,0.13,0.89,0.05,15.110000000000001,0.0,0.0,True,-1639.9999999999998,10.0,True,2012,2021,9,WSC,A,False,441,-6.602,5.733,458.325,118.546,217.988,6,75,1.045,5.526
791,1587,GILTANA CREEK NEAR THE MOUTH,08AA009,61.195,-136.9822,189.6517,,False,False,1241.2,8.7574,1.7114,83.801,True,307.5468,True,26.83,44.07,0.02,3.27,0.18,25.619999999999997,0.0,0.0,True,-1360.0,10.0,True,2011,2021,11,WSC,A,False,426,-10.113,2.013,336.834,114.846,199.848,6,77,1.0,5.68
792,1588,ALSEK RIVER ABOVE BATES RIVER,08AB001,60.11831,-137.9778,16226.8238,,False,False,1381.5,14.3693,2.1239,960.998,True,113.9057,True,30.919999999999998,35.0,0.05,3.83,0.11,13.0,0.0,17.09,True,-1160.0,10.0,True,2011,2021,11,WSC,A,False,661,-10.656,0.963,334.26,306.765,206.212,6,75,1.01,5.369
793,1595,STIKINE RIVER BELOW SPATSIZI RIVER,08CA002,57.73306,-128.1083,7690.0,7476.236,True,False,1546.5,14.3205,2.0603,635.085,True,35.2295,True,45.019999999999996,36.26,0.0,1.23,0.0,17.1,0.0,0.38,True,-1430.0,20.0,True,1980,1995,16,WSC,D,False,993,-8.453,3.149,390.028,473.816,250.924,4,60,1.005,3.43
794,1601,KLAPPAN RIVER AT HEADWATERS PLATEAU,08CC003,57.25,-129.0533,16.6,,False,True,1602.9,13.2376,,,False,213.5688,True,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1987,1996,10,WSC,D,False,1427,-8.289,2.532,401.005,894.85,259.215,4,55,1.047,3.2
795,1607,ISKUT RIVER ABOVE SNIPPAKER CREEK,08CG004,56.69861,-130.8731,7230.0,7405.51,True,False,1293.6,17.675,1.793,542.345,True,26.9496,True,44.05,30.080000000000002,0.0,1.94,0.11,12.06,0.0,11.76,True,-1440.0,10.0,True,1982,1984,3,WSC,D,False,1844,-5.179,4.34,494.762,782.222,236.591,3,49,1.016,3.079
796,1608,MORE CREEK NEAR THE MOUTH,08CG005,57.04083,-130.4014,844.0,889.6387,True,False,1315.9,18.8723,1.7962,193.239,True,136.8467,True,26.979999999999997,36.809999999999995,0.0,2.19,0.0,8.63,0.0,25.39,True,-1370.0,10.0,True,1982,1984,3,WSC,D,False,2210,-4.735,4.33,510.556,933.741,234.749,3,45,1.007,2.943
797,1610,BELL-IRVING RIVER BELOW BOWSER RIVER,08DA010,56.27917,-129.1444,5160.0,5113.089,True,False,1232.2,20.1223,1.9195,490.344,True,100.8798,True,43.54,23.21,0.0,1.83,0.06999999999999999,14.46,0.0,16.89,True,-1470.0,20.0,True,1989,1996,8,WSC,D,False,1995,-4.095,5.218,528.606,748.88,239.126,3,47,1.008,2.869
798,1611,KELLY CREEK NEAR STEWART,08DA012,56.29252,-129.2295,8.64,,False,True,539.1,10.0079,,,False,19.8446,True,37.5,0.0,0.0,62.5,0.0,0.0,0.0,0.0,True,,,False,2011,2021,11,WSC,A,False,1878,-2.803,6.684,567.783,445.459,221.276,3,46,1.0,2.8
799,1614,PATSY CREEK NEAR THE MOUTH,08DB012,55.41889,-129.4158,4.68,,False,True,726.0,16.3747,,,False,324.0778,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1987,1996,10,WSC,D,False,2178,-1.21,7.791,628.833,312.859,225.218,2,44,1.0,2.8
800,1615,ANSEDAGAN CREEK NEAR NEW AIYANSH,08DB013,55.12986,-129.3549,26.0001,,False,False,877.3,21.637,1.5987,28.7,True,318.9228,True,73.06,21.959999999999997,0.0,0.08,0.0,4.0,0.0,0.8999999999999999,True,-1450.0,10.0,True,2011,2022,12,WSC,A,False,1762,-0.272,8.279,673.55,194.542,205.328,3,46,1.044,2.88
801,1646,ZYMAGOTITZ RIVER NEAR TERRACE,08EG011,54.51861,-128.7278,376.0,375.4752,True,False,914.7,25.3655,1.4235,98.31,True,120.1888,True,59.61,15.440000000000001,0.0,1.01,0.01,11.86,0.0,12.07,True,-1430.0,10.0,True,1960,1995,36,WSC,D,False,2336,-0.435,6.898,659.241,279.761,202.503,3,44,1.001,2.897
802,1623,FULTON RIVER AT FULTON LAKE NARROWS,08EC005,54.80694,-126.3,1340.0,1347.357,True,False,1060.9,6.1965,1.7163,220.61,True,91.3071,True,89.14,3.83,0.01,3.05,0.52,3.19,0.0,0.27,True,-1320.0,10.0,True,1960,1963,4,WSC,D,False,746,-3.265,6.834,530.678,154.723,241.961,4,60,1.029,3.401
803,1677,MACKAY CREEK AT MONTROYAL BOULEVARD,08GA061,49.35616,-123.0999,3.4224,,False,False,493.0,21.1911,1.1853,7.737,True,254.7679,True,62.839999999999996,3.3000000000000003,0.0,0.0,30.86,3.0,0.0,0.0,True,-1410.0,0.0,True,2011,2020,10,WSC,A,False,2471,5.312,12.193,943.013,21.447,230.523,4,52,1.0,3.7
804,1671,ELAHO RIVER NEAR SQUAMISH,08GA041,50.22361,-123.5778,1100.0,1050.093,True,False,1499.3,24.2398,1.5998,192.537,True,258.4218,True,34.86,20.61,0.0,1.3299999999999998,0.12,5.93,0.0,37.15,True,-1410.0,0.0,True,1955,1958,4,WSC,D,False,1924,-0.848,6.47,631.001,341.37,253.575,4,55,1.002,3.576
805,1617,BEAR RIVER ABOVE BITTER CREEK,08DC006,56.04278,-129.925,350.0,310.0127,True,False,1226.7,24.0748,1.9098,118.956,True,248.0346,True,27.339999999999996,22.869999999999997,0.0,0.77,0.38,11.32,0.0,37.32,True,-1270.0,10.0,True,1967,1999,33,WSC,D,False,2404,-3.057,6.024,568.415,714.797,229.673,3,43,1.039,2.773
806,1635,SIMPSON CREEK AT THE MOUTH,08EE012,54.80994,-127.2042,14.1424,,False,False,1235.8,20.3504,1.4581,19.304,True,104.2765,True,58.76,31.05,0.0,0.01,2.71,6.16,0.0,1.32,True,-1250.0,10.0,True,2011,2020,10,WSC,A,False,969,-2.948,6.15,554.577,183.786,226.371,4,57,1.107,3.333
807,1693,MOSLEY CREEK NEAR DUMBELL LAKE,08GD007,51.40861,-124.9317,1550.0,1522.399,True,False,1729.4,22.7839,1.8767,265.974,True,78.0466,True,36.66,38.35,0.0,1.6400000000000001,0.06999999999999999,2.8000000000000003,0.0,20.48,True,-1410.0,0.0,True,1982,1984,3,WSC,D,False,716,-9.063,7.615,339.643,341.198,307.933,6,73,1.003,4.811
808,1645,M3 CREEK NEAR SMITHERS,08EF006,54.77825,-127.4693,9.9745,,False,False,1306.3,13.331,1.5396,17.118,True,255.7832,True,80.85,13.99,0.0,0.35000000000000003,0.0,4.81,0.0,0.0,True,-1260.0,10.0,True,2011,2021,11,WSC,A,False,1128,-3.156,5.303,552.491,205.536,238.794,3,55,1.173,3.309
809,1616,KSEDIN TRIBUTARY NO. 2 CREEK NEAR NEW AIYANSH,08DB014,55.01817,-129.3445,18.0175,,False,False,1097.7,23.7256,1.3369,19.979,True,299.4177,True,82.3,14.649999999999999,0.0,0.08,0.0,2.4699999999999998,0.0,0.5,True,-1410.0,0.0,True,2011,2017,7,WSC,D,False,2039,-1.268,7.186,631.766,254.147,214.927,3,44,1.028,2.783
810,1621,COMPASS CREEK NEAR KISPIOX,08EB006,55.45833,-127.8525,19.0587,,False,False,1140.4,21.3174,1.4092,21.664,True,84.2758,True,84.86,6.23,0.0,0.0,0.0,8.799999999999999,0.0,0.11,True,-1510.0,20.0,True,2011,2014,4,WSC,D,False,1271,-3.223,6.203,553.977,234.828,227.945,3,52,1.089,3.005
811,1622,BABINE RIVER AT BABINE,08EC001,55.32253,-126.6298,6350.0,6182.863,True,False,1001.7,5.8067,2.6562,745.197,True,81.9264,True,84.68,1.87,0.0,9.87,0.31,3.2199999999999998,0.0,0.06,True,-1350.0,10.0,True,1986,2021,36,WSC,A,False,677,-3.111,7.09,532.371,145.071,242.825,4,62,1.008,3.521
812,1642,ZYMOETZ RIVER NEAR TERRACE,08EF003,54.53611,-128.4542,3080.0,3050.666,True,False,1161.6,19.1104,2.3145,452.504,True,220.5751,True,72.63,16.03,0.0,1.31,0.08,4.279999999999999,0.0,5.67,True,-1310.0,10.0,True,1952,1964,13,WSC,D,False,1664,-2.043,5.868,597.708,298.439,222.764,3,48,1.07,3.025
813,1631,BULKLEY RIVER NEAR SMITHERS,08EE005,54.76972,-127.1333,8940.0,8707.827,True,False,1091.3,10.4,2.1771,725.82,True,133.1463,True,75.75,10.73,0.0,3.16,0.8200000000000001,6.94,0.0,2.59,True,-1300.0,10.0,True,2011,2022,12,WSC,A,False,1214,-2.524,6.415,561.659,267.951,238.518,4,57,1.037,3.352
814,1633,RICHFIELD CREEK NEAR TOPLEY,08EE009,54.51639,-126.3344,173.0,164.4254,True,False,1104.1,4.8789,1.6443,74.6,True,237.9889,True,94.38,0.7000000000000001,0.0,1.4500000000000002,0.64,2.83,0.0,0.0,True,-1360.0,10.0,True,1964,1974,11,WSC,D,False,685,-3.384,6.598,521.047,154.194,248.654,4,63,1.0,3.578
815,1640,STATION CREEK ABOVE DIVERSIONS,08EE028,55.23028,-127.5675,10.8,,False,True,524.6,11.4438,,,False,23.1896,True,25.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,True,,,False,1985,1996,12,WSC,D,False,1193,-3.798,5.249,535.803,241.38,210.589,3,53,1.15,3.1
816,1650,CLARENCE CREEK NEAR ROSSWOOD,08EG018,54.9925,-128.8067,7.16,,False,True,550.2,12.9939,,,False,309.104,True,57.14,0.0,0.0,0.0,0.0,42.86,0.0,0.0,True,,,False,2011,2021,10,WSC,A,False,1935,-1.283,7.067,626.427,249.672,208.395,3,46,1.022,2.9
817,1652,WADHAMS CREEK AT WADHAMS CANNERY,08FA004,51.5125,-127.5133,4.92,,False,True,178.4,16.1773,,,False,324.1789,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1947,1952,6,WSC,D,False,3365,3.556,10.709,838.395,114.529,216.628,2,38,1.0,2.85
818,1654,BELLA COOLA RIVER NEAR HAGENSBORG,08FB002,52.44222,-126.3322,4040.0,4049.016,True,False,1465.5,15.9513,1.7761,401.159,True,63.0659,True,49.08,31.14,0.0,3.94,0.13,6.94,0.0,8.77,True,-1380.0,10.0,True,1947,1968,22,WSC,D,False,1924,-6.399,6.707,444.41,1099.033,297.976,3,56,1.014,3.264
819,1658,BELLA COOLA RIVER ABOVE BURNT BRIDGE CREEK,08FB007,52.42222,-126.1581,3720.0,3629.817,True,False,1477.0,15.2994,1.8012,384.958,True,65.2745,True,48.32,31.3,0.0,4.26,0.11,6.83,0.0,9.180000000000001,True,-1380.0,10.0,True,1988,1992,5,WSC,D,False,1861,-6.568,6.758,438.251,1094.468,299.767,4,56,1.014,3.297
820,1666,KILOMETRE 18.9 CREEK NEAR KITIMAT,08FF005,54.21556,-128.2219,12.7,,False,True,417.6,14.875,,,False,60.1672,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1997,2009,13,WSC,D,False,2369,-1.229,6.06,625.228,368.012,214.517,3,44,1.023,2.9
821,1667,RENEGADE CREEK NEAR KITIMAT,08FF006,53.94891,-128.7375,3.19,,False,True,172.2,11.1968,,,False,227.2832,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,2011,2022,12,WSC,A,False,2532,2.596,9.916,793.504,81.698,206.488,3,41,1.0,3.0
822,1668,EASTCAP CREEK NEAR THE MOUTH,08GA027,49.45028,-123.1033,41.4,,False,True,673.0,23.7078,,,False,176.7846,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1926,2003,7,WSC,D,False,3564,2.751,9.71,800.918,104.925,230.411,4,50,1.0,3.667
823,1669,MCNAIR CREEK NEAR PORT MELLON,08GA037,49.51194,-123.4947,20.5,,False,True,169.7,12.5995,,,False,127.3295,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1951,1952,2,WSC,D,False,3062,2.555,9.742,790.196,107.126,238.306,4,54,1.062,3.795
824,1672,MOSQUITO CREEK NEAR NORTH VANCOUVER,08GA049,49.34417,-123.0867,5.18,,False,True,165.2,5.2638,,,False,243.5367,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1974,1977,4,WSC,D,False,2594,4.398,11.19,890.342,36.829,237.454,4,51,1.0,3.7
825,1673,NOONS CREEK NEAR PORT MOODY,08GA052,49.28472,-122.8306,6.99,,False,True,62.1,5.6368,,,False,240.2938,True,0.0,0.0,0.0,0.0,89.47,10.530000000000001,0.0,0.0,True,,,False,1960,1976,17,WSC,D,False,2661,4.394,11.588,887.044,35.793,237.14,4,51,1.0,3.64
826,1675,SENTINEL CREEK ABOVE GARIBALDI LAKE,08GA056,49.90278,-122.9969,5.7,,False,True,1672.7,20.9714,,,False,330.0973,True,0.0,38.89,0.0,0.0,0.0,0.0,0.0,61.11,True,,,False,1967,1967,1,WSC,D,False,2280,-1.565,4.993,595.953,479.71,284.946,4,52,1.0,3.583
827,1703,BINGS CREEK NEAR THE MOUTH,08HA016,48.78922,-123.7255,20.1198,,False,False,214.5,5.301,1.446,22.889,True,188.0134,True,69.39999999999999,1.9800000000000002,0.0,0.0,14.69,9.950000000000001,3.9800000000000004,0.0,True,-1520.0,20.0,True,2011,2022,12,WSC,A,False,1566,5.497,14.144,893.6,14.779,249.08,5,56,1.0,4.084
